text,label,,,
"Have Ya Bed Room Lookin Like New Orleans!!! RT @BunnieRabbit16: ""@RalphLauren_305: Come Ride My Wave And Im Sure To Get U Wet!!!!!""flood",1,,,
Hell yeah found a ride to Ned for the weekend can't wait to spend time with my best friend after weeks of not seeing him cuz the flood,1,,,
Rise above! Change of plans for CO @VenusdeMiles. Join small group unity ride or #volunteer to help flood victims. http://www.venusdemiles.com/ ,1,,,
To much drama in people's lives id be insane.  But I  help her out with a ride and have to be back so Pete can go to work. Anxiety flood,0,,,
"Joining this weekend's Fall Flood Run? Make sure you can take part next year, too. Don't drink and ride. http://ow.ly/p1GYm ",1,,,
I really hope it floods. It's been a while since I've been for a boat ride. #pontoon,0,,,
FLOOD RUN EVE! Tomorrow we ride for Gillettes Childrens Hospital! Beach Bar 8-10:30 breakfast & best $1 raffle ever! http://floodrun.org ,1,,,
Horse gives small dog a ride during flood. Sexual favors exchanged upon arrival. The logistics alone... http://niknak79.tumblr.com/post/61712030278#.UjulYT_Ln48.twitter …,1,,,
Strangely didn't really mind the bike ride home in the flash flood inducing rain. #noneedtoshowertonight,1,,,
"People stop dealing with me because of ""Personal Reasons"" ... Then get left behind.... Washed away in the flood lol better ride this wave",1,,,
A lot of the roads I love to ride in Colorado were destroyed in the flood. See more images at http://4E2W.com pic.twitter.com/OYL8DoaYPX,1,,,
"@CalibreSimon Oh, guess what? 1st ride after the floods...wow! Roads still closed...and a favorite bike path bridge destroyed. So sad!",1,,,
The #Berthoud Fall Classic Ride on 10/5 has been cancelled due to the floods destroying many roads on the route. The Oktoberfest will go on!,1,,,
@MDR_Photo Ride as usual but under the flood lights. :-) Stressage and some RC jumping.,0,,,
@pscoordsen13 @krswsesrs44 @karibear09 Might not b able 2 ride horses BRUD bc flood effected  @SuperSquint @clarixel422 @keionib @Jeasih10,1,,,
"Minor Flood Warning issued for the Queanbeyan River. Never walk, ride or drive through floodwater. http://www.bom.gov.au/cgi-bin/wrap_fwo.pl?IDN36627.html …",1,,,
Err:509,1,,,
Fuck Houston and its Flash Floods and horrible flooding issue . And this cold ass bus I've ven forced to ride . FUCK !,1,,,
WILD FIRE APPARATUS RIDE THROUGH FLOOD WATERS IN CO: ...... http://bit.ly/1gnBdeI ,1,,,
"@alexmatt16 You're right, if they're awkward to use, you just shouldn't ride..... :P At least you have flood lights!! x",1,,,
Watch us flood shit ride tha wave or fuck wit tha trash left over #oww,1,,,
Philippines' version of Gondola ride in the flood. Good times with @aryang21 and @hannajenica123. … http://instagram.com/p/eTfDphDcF0/ ,1,,,
Flood all over the place.. and we still have a damn classes .. grrr ... cant they see .. we dont have boats to ride!,1,,,
"Sooooo... flash flood warning until 4:15... glad I didn't go to church. Doubt RTD is running, so I'd have no ride back.",1,,,
Err:509,1,,,
"I'm not into boxing as I use too. But I don't dick ride with these ""boxing tweets"" to flood up other ppls #TL like I'm a fan of the sport.",1,,,
Helicopter ride given by the Nat'l Guard while stranded for 3 days in the worst flood in CO history. pic.twitter.com/6vnEvaYfVn,1,,,
Nothing like laying on the airport floor waiting for your ride because they got stuck in the floods #sweet #coloradoflood #itcouldbeworse,1,,,
RT @BicyclingMag: New Boulder Report: After the Flood http://ow.ly/poNVp  What happens when everywhere you ride is gone?,1,,,
"Pro exodus?

“@BicyclingMag: New Boulder Report: After the Flood http://ow.ly/poNVp  What happens when everywhere you ride is gone?”",1,,,
New Boulder Report: After the Flood http://ow.ly/poNVp  What happens when everywhere you ride is gone?,1,,,
Let's drop some funds to help Colorado Flood- thanks @Shop_Argyle @Ride_Argyle @Vaughters  for doing this!  http://store.castelli-us.com/product/drop-for-colorado-jersey/ …,0,,,
"‘Before The Flood’ – Queen’s Ride, Barnes (1525): Approaching a large pink plastic bag lying on the road. A sm... http://bit.ly/1bqxiNO ",0,,,
All routes running as usual except Route 50 (flood detour) and 401 (road construction).  details on detours at 676-RIDE (7433).,1,,,
@Branston_ is that the charity ride from stoke were it always seems to coincide with October down Pour & floods  ?,1,,,
"@Sydney_Esmaili lmao . stop before I flood turlock . 
We never went on our bike ride ! Hahaha jerk",1,,,
I liked a @YouTube video http://youtu.be/Jt6Kfsej4fs?a  Flash flood takes motorcyclist for a ride,1,,,
Err:509,1,,,
Bike folks: Support Colorado flood recovery with this cool jersey from my pals @Ride_Argyle and @CastelliCycling. http://ow.ly/ph7fT ,1,,,
“@HoolooYa: I wish @TROPICALTEASEX would tie me down and ride my dick ” I will ride and flood your face ,1,,,
"19 mile ride today.. Well, more of a swim with all the floods but great fun. #needawinterbike https://www.strava.com/activities/90322571 …",0,,,
"""@Innes_Graham: I want to ride my bike"" me too Innes, tomorrow night after the flood! Good job got mudhuggers :-D",0,,,
"the flood at paya lebar today 

seriously tho looked like a motorboat ride",0,,,
Err:509,0,,,
"We have an hour ride home, still have to flood the rink, and we are stopping to get Skylar fucking gum? Unreal, flood by your damn self",1,,,
Colorado is still recovering from the flood. It's going to be a longer ride to the mountains! (It's been a long day for me since Oxford.),1,,,
Either I won't be able to or I will flood TL's. FSU is playing with house money but a win might lead to a great ride,1,,,
@JoshuaSuapengco It's okay atleast someone can ride on you and you can both float away to safety when it floods =))),0,,,
"Urging everyone to help rebuild Jamestown, a classic Boulder ride, devastated by the flood.  Pls visit http://c4jtown.com/  & retweet.",0,,,
How could the Ark's inhabitants safely ride out the monster waves of the global Flood? http://fb.me/2spABDZ8F ,1,,,
"#tweetlikejeremyzuber i want to ride horses and have a picnic in fields of flowers
*pussy floods in from left to right",1,,,
"Might flood yall TL on this boring ride to DC, bare with me",1,,,
Just completed a 7.68 mi bike - First bike ride in 15 days and it decides to come a flood while I'm  ... http://rnkpr.com/a49mtn3  #RunKeeper,1,,,
Your perfect ride against the Manila floods. #4x4 #RestoredClassic http://instagram.com/p/fhpoQ2NVhi/ ,0,,,
Skateboarders Flood the Streets of New York City to Ride in the Contentious 2013 Broadway Bomb! http://fb.me/2MFx0yDXP ,1,,,
First ride using the flood lights. Winter is officially upon us.,0,,,
Thanks for the ride twats @s_gardner4 @kelll_17 ,0,,,
i don't have a ride to or from work because Georgie Poo's car is not functioning after the intense flood.,0,,,
"""@sabinamanlutac7: What if it floods in the main road of the village? I'd love to ride the boat going to school :)"" yessss",1,,,
What if it floods in the main road of the village? I'd love to ride the boat going to school :),0,,,
"Our custom group ride the Tourmalet, destruction from earlier floods is incredible. Good to see the reconstruction. pic.twitter.com/lo57EDR3A3",1,,,
"@snarkbox Am I in for a gently bumpy ride or on the twin peaks of ecstasy? Both perhaps, & that would flood your imagination",1,,,
Haha WITH pic MT @SarahGrahamHK: .@SCMP_News China official sacked after piggyback ride on visit to flood victims http://goo.gl/tWDlJ9 ,1,,,
Chinese official sacked after insisting on a piggyback ride from a flood victim since he was wearing expensive shoes http://bit.ly/1aGGlsc ,0,,,
"Ride! MT @bouldercolorado: Olive, @Boulder_Bcycle 's green flood relief bike! When you ride, $5 goes to United Way Flood Fund #Boulderflood",0,,,
Err:509,0,,,
I liked a @YouTube video from @gazaysmusic http://youtu.be/E-9ZSItZgM8?a  Flash Flood Takes Motorcyclist For a Ride,1,,,
You see a handsome stranger each morning. Lustful visions flood your mind/body. Follow me to @Cliterati1 for 'Ride'...http://www.cliterati.co.uk/2013/09/erotica-ride-by-cheeky-minx/ …,0,,,
"#RememberOndoy: 1st time floods/traffic forced a public figure to ride the MRT? Gibo Teodoro did, from Guadalupe to Santolan. #MoveOverKris",0,,,
Err:509,1,,,
"Just took a wild ferry ride - waves crashing , hail gnashing,  listening to Jocelyn Pook's 'Flood'.  Epic, beautiful. http://ow.ly/pdP7y ",1,,,
Long boring ride so I'm about to flood your TL  #getready http://instagram.com/p/etD5o8PI0M/ ,1,,,
stronger winds than yes'day but with flood tide looks ok for 13:15 PDT. Strap yourself in as we are in for one hell of a ride #AmericasCup,1,,,
I'm just being lazy and hoping that sometime in the next five minutes it will get light so I don't have to turn the flood lights on to ride,1,,,
Here at Bush Acres for Crazy Joe Cross flood benefit ride. http://instagram.com/p/eqbXuDI4fg/ ,1,,,
First bike ride in months and first time in open space since flood... Feeling overwhelmed and grateful… http://instagram.com/p/eqPHFjup25/ ,1,,,
Dinner at Epcot. Flood warnings for central Florida.. Must be promotion for the new NEMO ride ,41540.9041666667,1,,
Not a fun ride home from White City to Jupiter. Flood Advisory is in effect until 6 pm. -Tyler http://fb.me/2rrcLGld1 ,1,,,
@ElevationCycles where is good to ride after the floods? Keen to bust out my trek superfly!,1,,,
Some of our favorite roads in Colorado were destroyed by the floods last week but don't cancel your fall ride to... http://fb.me/2En2WAsdD ,1,,,
Err:509,1,,,
My ride out of the village thanks to the flood http://instagram.com/p/elvOASRg7h/ ,1,,,
"Dancing, standing while waiting for the right ride.. Ended up disappointed after an hour. #Rain #Flood… http://instagram.com/p/elZcFDnWAH/ ",1,,,
"@ninaalfonso  thanks, Niña. I'm staying home. It's two flood-prone blocks to my jeepney/cab ride. Seven blocks to SSHway. Too much rain.",1,,,
"1st team ride post flood, lots of roads out, destruction is sad. @adamasnes @marcelvgarderen @matthew_gatespic.twitter.com/3CMXnX7zhr",1,,,
Party next door needa flood wit some new music that partynextdoor still ride but damn nigha,1,,,
#ThaiSouth may be in for a rough ride next month or two ~ floods will appear soon enough.,1,,,
"Just signed up for the @BowCycle Flood Relief Ride, benefitting Calgary Humane Society. Should be fun!",0,,,
Beware the ditches on Kallala. You could ride a boat down 'em. Alas they'll likely still flood come winter. #lapechepic.twitter.com/4IkdhtUR2G,1,,,
I used to ride my bike through the flood lol I don't think I'm down no more,1,,,
I love the tram ride @ Old Mexico Flash Flood http://instagram.com/p/eiGHyZgV5q/ ,0,,,
"Took my first post-flood ride today. Heartbreaking to see all the damage and devastation. Stay strong, #Boulder",1,,,
"All those heading to the Flood Run, ride safe!! It's a perfect day :)",0,,,
Chilly ride to work today. Last day of Summer. Everyone be safe on the Flood Run.,0,,,
"I was going to go on the flood run today (a motorcycle ride up & down the Mississippi in WI & MN) but temps are in the 50° range, too cold.",0,,,
Left early so I can get a ride and not go through that flood ,1,,,
My maiden voyage on a tandem bike: the pirate ship bike on the cruiser ride after the flood. Felt great to get folks laughing and smiling.,1,,,
I really though my ride was going to die in that flood,1,,,
@juliedibens Hoping you survived the flood & have some insiders wisdom. Where can I ride a tri bike around Boulder? Please be a lifesaver :),0,,,
"Heli Flood 2013 Short: http://youtu.be/Rbc0p5QlK5I  via @youtube  An interesting ride, especially if you know the area.",1,,,
@nealrogers it's heartbreaking the damage this flood has done to the towns where we love to ride. I'd love to see cycling step up to help,1,,,
VIDEO: Insane ride through raging #flood waters in a Longmont Fire Truck « CBS Denver http://cbsloc.al/19QGKsj  #cowx H/T @WilliamMScherer,1,,,
"Had a better than expected bike ride with birthday boy @bwade913. Saw some good flood damage, but not as bad as expected #fb",1,,,
We took a little ride through the #coflood zone in #Loveland #Colorado. #bigThompson #flood http://instagram.com/p/eNvrZ3r4yK/ ,1,,,
"fuck you #fortcollins. once again you just have to ride on #boulder's coattails. AIN'T NO FLOOD LIKE A #boulderflood, you posers.",1,,,
Driving home!! We survived the 100 year flood!! Thanks for the ride logan! <3 http://instagram.com/p/eNlKGoCoIQ/ ,1,,,
Lmao gunna go on a Titanic ride in the flood ,1,,,
"""@MadisonALewis1: Who wants to go on a little boat ride at overland tomorrow and watch the city flood some more ? "" #Dead ",1,,,
Lets watch the flood. This is for seek1st and his legendary hand symbol. #cokids #flood #dontdrinkthis… http://instagram.com/p/eLg_e3r889/ ,1,,,
Ha shit let it flood I got a boat who needs a ride to Cristina's tonight?,1,,,
